feedback_id,customer_id,transaction_id,rating,feedback_text,date
FB_000300,CUST_000657,TXN_00004760,4,Amazing deals and discounts available,2023-04-12 01:51:00
FB_000301,CUST_001943,TXN_00004957,2,Fast and reliable delivery service,2023-08-03 07:57:00
FB_000302,CUST_001921,TXN_00001164,4,Payment process was smooth,2023-05-21 13:03:00
FB_000303,CUST_000126,TXN_00007831,5,Website is easy to navigate,2023-12-25 03:24:00
FB_000304,CUST_000836,TXN_00007704,5,Amazing deals and discounts available,2023-01-19 10:16:00
FB_000305,CUST_001762,TXN_00003247,4,Payment process was smooth,2023-01-10 10:06:00
FB_000306,CUST_000348,TXN_00003482,4,Great product quality and fast delivery!,2023-07-02 01:14:00
FB_000307,CUST_000213,TXN_00001103,3,Payment process was smooth,2023-05-12 17:42:00
FB_000308,CUST_001612,TXN_00002591,3,Great variety of products available,2023-04-09 08:03:00
FB_000309,CUST_001491,TXN_00003634,5,Product was damaged during shipping,2023-09-14 08:01:00
FB_000310,CUST_000583,TXN_00003458,5,Excellent customer service experience,2023-10-22 02:13:00
FB_000311,CUST_001994,TXN_00000496,5,Great variety of products available,2024-01-17 15:15:00
FB_000312,CUST_001456,TXN_00000682,5,Product quality could be better,2023-12-10 18:33:00
FB_000313,CUST_001063,TXN_00001577,4,Very satisfied with the purchase,2023-05-23 10:46:00
FB_000314,CUST_001171,TXN_00004345,2,Payment process was smooth,2023-01-17 12:42:00
FB_000315,CUST_000660,TXN_00000324,4,Website is easy to navigate,2023-09-09 16:35:00
FB_000316,CUST_001782,TXN_00005708,5,Product was damaged during shipping,2023-09-06 17:55:00
FB_000317,CUST_000986,TXN_00003855,3,Delivery was delayed by 2 days,2023-10-04 17:14:00
FB_000318,CUST_001442,TXN_00004936,4,Outstanding shopping experience,2024-01-20 11:37:00
FB_000319,CUST_001209,TXN_00002715,5,Could improve packaging quality,2023-06-08 02:48:00
FB_000320,CUST_000606,TXN_00006050,3,Fast and reliable delivery service,2024-01-03 11:19:00
FB_000321,CUST_000430,TXN_00000649,3,Amazing deals and discounts available,2023-09-12 23:38:00
FB_000322,CUST_001714,TXN_00000731,1,Website is easy to navigate,2023-08-11 13:03:00
FB_000323,CUST_001224,TXN_00004155,2,Outstanding shopping experience,2024-01-18 10:44:00
FB_000324,CUST_000243,TXN_00000919,4,Product quality could be better,2023-11-17 13:10:00
FB_000325,CUST_000408,TXN_00001398,4,Customer support was very helpful,2023-01-23 14:12:00
FB_000326,CUST_001575,TXN_00005469,4,Payment process was smooth,2023-03-11 04:27:00
FB_000327,CUST_001367,TXN_00007311,4,Product quality could be better,2023-01-26 17:34:00
FB_000328,CUST_001477,TXN_00000875,4,Excellent customer service experience,2023-08-20 02:53:00
FB_000329,CUST_001621,TXN_00006494,5,Amazing deals and discounts available,2023-06-05 03:50:00
FB_000330,CUST_000098,TXN_00007865,5,Customer support was very helpful,2023-12-18 11:08:00
FB_000331,CUST_000854,TXN_00003147,4,Very satisfied with the purchase,2023-03-14 00:28:00
FB_000332,CUST_001616,TXN_00002891,4,Great product quality and fast delivery!,2023-07-23 08:49:00
FB_000333,CUST_000724,TXN_00001450,4,Excellent customer service experience,2023-12-08 21:15:00
FB_000334,CUST_000399,TXN_00005581,5,Product was damaged during shipping,2023-06-12 08:59:00
FB_000335,CUST_000742,TXN_00005390,2,Payment process was smooth,2023-11-09 20:03:00
FB_000336,CUST_000165,TXN_00003055,4,Amazing deals and discounts available,2023-08-30 07:00:00
FB_000337,CUST_000997,TXN_00000491,4,Website is easy to navigate,2023-07-02 02:13:00
FB_000338,CUST_001441,TXN_00004562,2,Could improve packaging quality,2024-01-01 06:25:00
FB_000339,CUST_001849,TXN_00005530,5,Amazing deals and discounts available,2023-03-05 23:15:00
FB_000340,CUST_000295,TXN_00000963,5,Fast and reliable delivery service,2023-10-28 06:44:00
FB_000341,CUST_000588,TXN_00003016,5,Fast and reliable delivery service,2023-07-30 03:56:00
FB_000342,CUST_001860,TXN_00004638,4,Fast and reliable delivery service,2023-01-18 06:51:00
FB_000343,CUST_000506,TXN_00002703,2,Amazing deals and discounts available,2023-06-09 11:42:00
FB_000344,CUST_000392,TXN_00004929,2,Delivery was delayed by 2 days,2023-07-20 03:01:00
FB_000345,CUST_000258,TXN_00007728,4,Customer support was very helpful,2023-10-07 20:16:00
FB_000346,CUST_000840,TXN_00002526,5,Outstanding shopping experience,2023-10-03 21:53:00
FB_000347,CUST_001653,TXN_00001969,3,Delivery was delayed by 2 days,2024-01-04 08:10:00
FB_000348,CUST_000615,TXN_00000892,5,Could improve packaging quality,2023-08-25 13:45:00
FB_000349,CUST_000968,TXN_00002771,3,Product quality could be better,2024-02-04 20:09:00
FB_000350,CUST_001173,TXN_00000177,5,Amazing deals and discounts available,2024-01-30 16:16:00
FB_000351,CUST_000980,TXN_00003598,5,Website is easy to navigate,2024-02-20 23:05:00
FB_000352,CUST_001606,TXN_00007111,4,Amazing deals and discounts available,2023-11-04 02:46:00
FB_000353,CUST_001362,TXN_00006867,4,Great product quality and fast delivery!,2023-01-18 08:12:00
FB_000354,CUST_000987,TXN_00007616,4,Product quality could be better,2024-03-06 16:40:00
FB_000355,CUST_001691,TXN_00006966,3,Customer support was very helpful,2023-01-31 22:13:00
FB_000356,CUST_000564,TXN_00000579,5,Very satisfied with the purchase,2023-09-17 09:40:00
FB_000357,CUST_001545,TXN_00006357,5,Great product quality and fast delivery!,2024-01-28 16:21:00
FB_000358,CUST_000222,TXN_00004074,4,Product quality could be better,2023-06-26 10:29:00
FB_000359,CUST_001404,TXN_00002104,5,Great variety of products available,2023-02-14 15:22:00
FB_000360,CUST_000624,TXN_00000583,4,Website is easy to navigate,2023-08-22 10:40:00
FB_000361,CUST_000953,TXN_00005177,4,Customer support was very helpful,2023-05-03 12:20:00
FB_000362,CUST_000034,TXN_00003546,3,Excellent customer service experience,2023-09-09 17:58:00
FB_000363,CUST_000377,TXN_00005602,4,Customer support was very helpful,2023-04-09 04:03:00
FB_000364,CUST_001884,TXN_00002249,5,Payment process was smooth,2023-12-25 02:43:00
FB_000365,CUST_000564,TXN_00003941,4,Fast and reliable delivery service,2023-03-06 04:07:00
FB_000366,CUST_001707,TXN_00006586,1,Fast and reliable delivery service,2023-10-26 13:23:00
FB_000367,CUST_000213,TXN_00003967,2,Fast and reliable delivery service,2023-05-29 18:41:00
FB_000368,CUST_000906,TXN_00007019,2,Fast and reliable delivery service,2023-08-07 15:30:00
FB_000369,CUST_001458,TXN_00006278,4,Very satisfied with the purchase,2023-07-09 17:45:00
FB_000370,CUST_001051,TXN_00005913,3,Fast and reliable delivery service,2024-01-23 08:16:00
FB_000371,CUST_000468,TXN_00005418,3,Very satisfied with the purchase,2023-07-02 04:50:00
FB_000372,CUST_000219,TXN_00003173,4,Fast and reliable delivery service,2023-02-06 09:10:00
FB_000373,CUST_001069,TXN_00007194,5,Great product quality and fast delivery!,2023-04-10 23:08:00
FB_000374,CUST_001154,TXN_00001546,3,Very satisfied with the purchase,2023-08-07 04:51:00
FB_000375,CUST_001046,TXN_00006706,4,Great variety of products available,2023-01-12 07:36:00
FB_000376,CUST_000797,TXN_00006311,5,Could improve packaging quality,2023-08-30 17:43:00
FB_000377,CUST_000774,TXN_00006826,3,Product exactly as described,2024-01-01 13:08:00
FB_000378,CUST_001773,TXN_00006675,5,Great product quality and fast delivery!,2024-03-12 03:13:00
FB_000379,CUST_000579,TXN_00000832,3,Customer support was very helpful,2023-08-23 06:18:00
FB_000380,CUST_000271,TXN_00005127,4,Excellent customer service experience,2023-03-14 11:04:00
FB_000381,CUST_001551,TXN_00000327,4,Great variety of products available,2023-10-01 23:07:00
FB_000382,CUST_000764,TXN_00005659,4,Website is easy to navigate,2023-11-04 12:28:00
FB_000383,CUST_001518,TXN_00007314,4,Outstanding shopping experience,2023-08-31 13:37:00
FB_000384,CUST_001491,TXN_00001874,4,Great product quality and fast delivery!,2023-02-22 00:49:00
FB_000385,CUST_000686,TXN_00006365,4,Product quality could be better,2023-12-08 23:24:00
FB_000386,CUST_001360,TXN_00006742,3,Website is easy to navigate,2023-05-27 00:31:00
FB_000387,CUST_000253,TXN_00001281,3,Amazing deals and discounts available,2024-01-31 15:27:00
FB_000388,CUST_001813,TXN_00005740,5,Great product quality and fast delivery!,2024-01-06 15:04:00
FB_000389,CUST_000561,TXN_00002028,4,Excellent customer service experience,2023-10-25 13:25:00
FB_000390,CUST_000699,TXN_00000997,2,Fast and reliable delivery service,2024-02-19 22:55:00
FB_000391,CUST_001009,TXN_00004784,5,Website is easy to navigate,2023-03-13 17:40:00
FB_000392,CUST_000818,TXN_00003757,2,Excellent customer service experience,2023-04-07 03:59:00
FB_000393,CUST_001999,TXN_00003294,5,Outstanding shopping experience,2023-03-09 12:18:00
FB_000394,CUST_001083,TXN_00003866,2,Very satisfied with the purchase,2023-09-19 01:03:00
FB_000395,CUST_001053,TXN_00000475,5,Fast and reliable delivery service,2024-02-18 07:44:00
FB_000396,CUST_000334,TXN_00001329,3,Delivery was delayed by 2 days,2024-02-20 14:22:00
FB_000397,CUST_000551,TXN_00002968,3,Amazing deals and discounts available,2023-05-24 14:02:00
FB_000398,CUST_001890,TXN_00002518,5,Great product quality and fast delivery!,2023-12-06 13:15:00
FB_000399,CUST_001040,TXN_00003079,5,Excellent customer service experience,2023-10-26 20:18:00
FB_000400,CUST_001802,TXN_00000817,4,Delivery was delayed by 2 days,2023-09-23 04:52:00
FB_000401,CUST_000301,TXN_00003386,5,Fast and reliable delivery service,2023-12-27 21:52:00
FB_000402,CUST_001976,TXN_00004178,5,Payment process was smooth,2023-04-22 06:48:00
FB_000403,CUST_000163,TXN_00002081,2,Payment process was smooth,2023-11-05 11:28:00
FB_000404,CUST_000099,TXN_00007542,4,Delivery was delayed by 2 days,2023-12-22 02:02:00
FB_000405,CUST_001667,TXN_00002397,5,Website is easy to navigate,2023-12-14 08:41:00
FB_000406,CUST_001026,TXN_00002278,3,Very satisfied with the purchase,2023-12-16 04:45:00
FB_000407,CUST_001738,TXN_00003111,5,Outstanding shopping experience,2024-01-24 22:07:00
FB_000408,CUST_000214,TXN_00004864,4,Could improve packaging quality,2023-06-21 08:17:00
FB_000409,CUST_001162,TXN_00003436,5,Delivery was delayed by 2 days,2024-03-14 21:57:00
FB_000410,CUST_001537,TXN_00002318,4,Outstanding shopping experience,2023-06-28 07:30:00
FB_000411,CUST_001422,TXN_00002994,1,Website is easy to navigate,2023-09-20 04:48:00
FB_000412,CUST_001858,TXN_00006235,5,Great product quality and fast delivery!,2023-04-16 21:53:00
FB_000413,CUST_001128,TXN_00005273,3,Delivery was delayed by 2 days,2023-10-21 15:25:00
FB_000414,CUST_001073,TXN_00004138,5,Outstanding shopping experience,2023-02-22 03:49:00
FB_000415,CUST_001980,TXN_00004973,4,Fast and reliable delivery service,2023-06-24 04:03:00
FB_000416,CUST_000834,TXN_00007394,4,Fast and reliable delivery service,2023-12-24 12:29:00
FB_000417,CUST_000700,TXN_00006219,4,Product was damaged during shipping,2023-07-24 01:00:00
FB_000418,CUST_000402,TXN_00001475,4,Fast and reliable delivery service,2023-06-21 01:54:00
FB_000419,CUST_001617,TXN_00002059,5,Very satisfied with the purchase,2023-03-25 00:52:00
FB_000420,CUST_001000,TXN_00005597,1,Product exactly as described,2023-04-15 18:46:00
FB_000421,CUST_000101,TXN_00007655,5,Product quality could be better,2023-12-12 21:38:00
FB_000422,CUST_001757,TXN_00000689,5,Product exactly as described,2023-11-23 18:25:00
FB_000423,CUST_000466,TXN_00005442,5,Could improve packaging quality,2024-02-18 18:12:00
FB_000424,CUST_000926,TXN_00004443,3,Delivery was delayed by 2 days,2023-03-28 16:07:00
FB_000425,CUST_000763,TXN_00001868,4,Fast and reliable delivery service,2023-07-07 05:15:00
FB_000426,CUST_001104,TXN_00001518,3,Product exactly as described,2024-02-19 04:15:00
FB_000427,CUST_001085,TXN_00004166,4,Great variety of products available,2023-06-04 14:35:00
FB_000428,CUST_000817,TXN_00007330,4,Product was damaged during shipping,2023-12-27 22:00:00
FB_000429,CUST_000832,TXN_00006330,3,Product quality could be better,2023-01-17 01:06:00
FB_000430,CUST_001784,TXN_00000552,4,Delivery was delayed by 2 days,2023-04-03 15:57:00
FB_000431,CUST_000835,TXN_00007101,4,Outstanding shopping experience,2023-01-28 22:13:00
FB_000432,CUST_001581,TXN_00000722,4,Product exactly as described,2023-09-05 07:42:00
FB_000433,CUST_000163,TXN_00007014,3,Website is easy to navigate,2023-01-14 11:00:00
FB_000434,CUST_001138,TXN_00006546,3,Payment process was smooth,2024-02-21 12:17:00
FB_000435,CUST_000786,TXN_00006514,4,Product was damaged during shipping,2024-02-07 19:43:00
FB_000436,CUST_001810,TXN_00001984,3,Could improve packaging quality,2023-09-25 23:59:00
FB_000437,CUST_001313,TXN_00007078,3,Product was damaged during shipping,2023-08-14 09:05:00
FB_000438,CUST_000861,TXN_00003637,4,Very satisfied with the purchase,2023-10-20 00:53:00
FB_000439,CUST_001922,TXN_00005184,4,Fast and reliable delivery service,2023-06-02 05:41:00
FB_000440,CUST_000443,TXN_00007904,5,Great product quality and fast delivery!,2024-02-06 11:07:00
FB_000441,CUST_000897,TXN_00002228,5,Customer support was very helpful,2024-01-31 07:21:00
FB_000442,CUST_000485,TXN_00006111,2,Excellent customer service experience,2023-05-24 07:52:00
FB_000443,CUST_000682,TXN_00005594,5,Could improve packaging quality,2023-09-17 15:31:00
FB_000444,CUST_000869,TXN_00005577,5,Fast and reliable delivery service,2023-06-21 01:37:00
FB_000445,CUST_000217,TXN_00002286,4,Outstanding shopping experience,2023-05-14 05:37:00
FB_000446,CUST_000541,TXN_00006287,5,Great product quality and fast delivery!,2023-08-14 00:18:00
FB_000447,CUST_000590,TXN_00004040,3,Product quality could be better,2024-01-02 10:15:00
FB_000448,CUST_000514,TXN_00005836,4,Fast and reliable delivery service,2024-02-20 22:05:00
FB_000449,CUST_000533,TXN_00004880,4,Product quality could be better,2023-11-09 11:25:00
FB_000450,CUST_000490,TXN_00006694,3,Website is easy to navigate,2023-04-23 20:04:00
FB_000451,CUST_000153,TXN_00005819,5,Fast and reliable delivery service,2023-11-18 11:10:00
FB_000452,CUST_000025,TXN_00001288,1,Customer support was very helpful,2023-04-16 13:36:00
FB_000453,CUST_000946,TXN_00006400,1,Excellent customer service experience,2023-11-22 15:12:00
FB_000454,CUST_000652,TXN_00004738,4,Fast and reliable delivery service,2023-02-13 11:13:00
FB_000455,CUST_001404,TXN_00003749,5,Website is easy to navigate,2023-08-24 23:13:00
FB_000456,CUST_001546,TXN_00006129,5,Product quality could be better,2023-10-28 21:25:00
FB_000457,CUST_001338,TXN_00005874,5,Product exactly as described,2023-04-27 02:52:00
FB_000458,CUST_001251,TXN_00002660,5,Could improve packaging quality,2023-08-13 04:11:00
FB_000459,CUST_001534,TXN_00004708,5,Product exactly as described,2024-02-10 08:25:00
FB_000460,CUST_001698,TXN_00000757,4,Great variety of products available,2024-01-10 02:40:00
FB_000461,CUST_001579,TXN_00005879,5,Product was damaged during shipping,2024-01-25 14:54:00
FB_000462,CUST_001572,TXN_00007039,4,Product quality could be better,2023-12-27 14:42:00
FB_000463,CUST_000688,TXN_00002181,4,Website is easy to navigate,2023-03-05 14:31:00
FB_000464,CUST_000569,TXN_00007500,4,Outstanding shopping experience,2023-06-06 01:32:00
FB_000465,CUST_001878,TXN_00006836,4,Fast and reliable delivery service,2023-11-09 13:31:00
FB_000466,CUST_001300,TXN_00002453,4,Product quality could be better,2023-11-15 09:16:00
FB_000467,CUST_001712,TXN_00004344,3,Fast and reliable delivery service,2023-09-11 08:10:00
FB_000468,CUST_001484,TXN_00007451,5,Payment process was smooth,2023-03-15 08:25:00
FB_000469,CUST_000843,TXN_00004713,5,Delivery was delayed by 2 days,2023-12-01 12:35:00
FB_000470,CUST_000070,TXN_00002505,3,Website is easy to navigate,2023-06-26 01:01:00
FB_000471,CUST_001431,TXN_00000164,4,Amazing deals and discounts available,2024-01-28 14:07:00
FB_000472,CUST_001408,TXN_00007284,3,Outstanding shopping experience,2023-01-29 14:32:00
FB_000473,CUST_001395,TXN_00000041,3,Payment process was smooth,2023-06-04 19:35:00
FB_000474,CUST_000818,TXN_00004706,3,Product was damaged during shipping,2023-02-17 02:35:00
FB_000475,CUST_001343,TXN_00007882,4,Product quality could be better,2023-03-14 18:41:00
FB_000476,CUST_001291,TXN_00002536,5,Very satisfied with the purchase,2023-08-06 11:21:00
FB_000477,CUST_001932,TXN_00003150,4,Excellent customer service experience,2024-01-11 17:58:00
FB_000478,CUST_000898,TXN_00002784,4,Great variety of products available,2024-01-15 23:54:00
FB_000479,CUST_001788,TXN_00006970,3,Website is easy to navigate,2023-12-13 16:05:00
FB_000480,CUST_001624,TXN_00006232,4,Very satisfied with the purchase,2023-12-28 20:51:00
FB_000481,CUST_000986,TXN_00007794,4,Product exactly as described,2024-02-18 05:57:00
FB_000482,CUST_000487,TXN_00004460,3,Product quality could be better,2023-01-27 08:00:00
FB_000483,CUST_000755,TXN_00002090,3,Excellent customer service experience,2023-09-27 05:19:00
FB_000484,CUST_000924,TXN_00007349,2,Fast and reliable delivery service,2023-07-09 04:41:00
FB_000485,CUST_000776,TXN_00003320,4,Excellent customer service experience,2023-03-15 13:35:00
FB_000486,CUST_000983,TXN_00001923,4,Excellent customer service experience,2023-03-17 08:29:00
FB_000487,CUST_001883,TXN_00007226,2,Customer support was very helpful,2023-11-05 03:09:00
FB_000488,CUST_000069,TXN_00006518,3,Customer support was very helpful,2024-02-11 17:12:00
FB_000489,CUST_001673,TXN_00004752,3,Website is easy to navigate,2023-03-29 03:44:00
FB_000490,CUST_000818,TXN_00001268,5,Outstanding shopping experience,2023-09-03 11:56:00
FB_000491,CUST_000323,TXN_00005279,5,Great product quality and fast delivery!,2023-11-14 07:01:00
FB_000492,CUST_001234,TXN_00006134,5,Could improve packaging quality,2023-04-25 11:08:00
FB_000493,CUST_000638,TXN_00002370,4,Outstanding shopping experience,2024-01-01 02:42:00
FB_000494,CUST_001437,TXN_00004591,2,Could improve packaging quality,2023-02-20 03:42:00
FB_000495,CUST_000313,TXN_00006074,1,Customer support was very helpful,2023-07-03 18:48:00
FB_000496,CUST_000403,TXN_00007745,4,Could improve packaging quality,2023-03-29 22:48:00
FB_000497,CUST_001197,TXN_00006559,4,Could improve packaging quality,2024-02-15 10:43:00
